"btype","maname","schida","schnamea","sdida","sdnamea","schidb","schnameb","sdidb","sdnameb","popa_bdy","whitea_bdy","blacka_bdy","hispaa_bdy","asiana_bdy","popb_bdy","whiteb_bdy","blackb_bdy","hispab_bdy","asianb_bdy","bbindex","leabdy","idborder","borderid","pct_black_a","pct_hisp_a","pct_white_a","pct_other_a","pct_black_b","pct_hisp_b","pct_white_b","pct_other_b","max_boundary","rank_city","top_within_boundary"
"sab1","Little Rock-North Little Rock-Conway, AR",51068000783,"Boone Park Elementary School",510680,"N. LITTLE ROCK SCHOOL DISTRICT",50900000611,"Forest Park Elementary School",509000,"LITTLE ROCK SCHOOL DISTRICT",511,126.000012,356.0000005,24.9999948,0.999998,1251,938.0000317,156.0000419,35.9999715,105.0000239,443.566695187472,1,"511126.000012356.000000524.99999480.9999981251938.0000317156.000041935.9999715105.0000239","boundary_1259",69.6673190802348,4.89236688845401,24.6575365949119,0.782777436399229,12.4700273301359,2.87769556354916,74.9800185211831,9.67225858513189,443.566695187472,2,1
"sab1","Little Rock-North Little Rock-Conway, AR",51185000939,"Sherwood Elementary School",511850,"PULASKI CO. SPEC. SCHOOL DIST.",51185000916,"Harris Elementary School",511850,"PULASKI CO. SPEC. SCHOOL DIST.",676,544.0000162,104.0000009,11.9999985,3.999992,830,225.0000007,569.9999911,15.0000059,4.999999,175.244936484537,0,"676544.0000162104.000000911.99999853.999992830225.0000007569.999991115.00000594.999999","boundary_1461",15.3846155177515,1.77514770710059,80.4733751775148,2.36686159763313,68.6746977228916,1.80722962650602,27.1084338192771,2.4096388313253,175.244936484537,3,1
"sab1","Little Rock-North Little Rock-Conway, AR",51185000916,"Harris Elementary School",511850,"PULASKI CO. SPEC. SCHOOL DIST.",51068000784,"Crestwood Elementary School",510680,"N. LITTLE ROCK SCHOOL DISTRICT",144,60.9999986,29.0000022,50.9999979,1.0000023,981,721.000003,172.000008,27.9999928,37.0000053,133.503795535261,1,"14460.999998629.000002250.99999791.0000023981721.000003172.00000827.999992837.0000053","boundary_268",20.1388904166667,35.4166652083333,42.3611101388889,2.08333423611111,17.5331302752294,2.8542296432212,73.4964325178389,6.1162075637105,133.503795535261,4,1
"sab3","Los Angeles-Long Beach-Santa Ana, CA",60876000887,"Claremont High School",608760,"Claremont Unified",63132004858,"Pomona High School",631320,"Pomona Unified",12938,5798.0000209,1006.9999339,4315.9999758,1334.9999747,16619,2385.9999474,1923.9999759,10331.9999963,1589.9999558,2403.19674024568,1,"129385798.00002091006.99993394315.99997581334.9999747166192385.99994741923.999975910331.99999631589.9999558","boundary_175",7.78327356546607,33.3590970459113,44.8137271672592,14.0439022213634,11.5771103911186,62.1698056218786,14.3570608785125,11.8960231084903,2403.19674024568,1,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",60003204949,"Adams Middle School",600032,"Redondo Beach Unified",62121011612,"Jane Addams Middle School",621210,"Lawndale Elementary",7680,4278.9999671,370.9999803,1645.0000113,977.0000055,14120,2886.0000375,1130.9999954,8477.9999815,1051.000035,2333.17986311404,1,"76804278.9999671370.99998031645.0000113977.0000055141202886.00003751130.99999548477.99998151051.000035","boundary_1548",4.83072891015625,21.4192709804688,55.7161454049479,18.0338547044271,8.0099149815864,60.0424927868272,20.43909375,11.5084984815864,2333.17986311404,2,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271002888,"Canfield Avenue Elementary School",622710,"Los Angeles Unified",62271003348,"Shenandoah Street Elementary School",622710,"Los Angeles Unified",3089,2522.0000342,140.0000059,201.0000254,134.9999847,5240,1029.9999714,958.0000262,2869.9999938,231.0000247,2312.03077480411,0,"30892522.0000342140.0000059201.0000254134.999984752401029.9999714958.00002622869.9999938231.0000247","boundary_879",4.53221126254451,6.50696100356102,81.6445462674005,7.316281466494,18.2824432480916,54.7709922480916,19.6564880038168,7.2900765,2312.03077480411,3,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62250002749,"Newcomb Academy",622500,"Long Beach Unified",60162000013,"Furgeson (Venn W.) Elementary School",601620,"ABC Unified",2181,1459.9999726,121.9999894,307.0000167,199.0000147,5381,308.0000194,66.000005,4666.0000371,274.9999938,1862.84071207072,1,"21811459.9999726121.9999894307.0000167199.00001475381308.000019466.0000054666.0000371274.9999938","boundary_568",5.59376384227419,14.0761126409904,66.9417685740486,13.3883549426868,1.22653791116893,86.7125076584278,5.7238435123583,6.33711091804497,1862.84071207072,4,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",60003204957,"Lincoln Elementary School",600032,"Redondo Beach Unified",62121011612,"Jane Addams Middle School",621210,"Lawndale Elementary",1400,975.9999892,9.9999896,237.0000109,119.0000098,8106,1633.000044,694.0000065,4939.000042,541.0000036,1701.17121867423,1,"1400975.99998929.9999896237.0000109119.000009881061633.000044694.00000654939.000042541.0000036","boundary_239",0.714284971428571,16.9285722071429,69.7142849428571,12.6428578785714,8.56155941894893,60.9301756970146,20.1455717246484,10.3626931593881,1701.17121867423,5,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",62250002749,"Newcomb Academy",622500,"Long Beach Unified",60162000020,"Fedde (Pharis F.) Middle School",601620,"ABC Unified",3381,2235.9999658,162.9999809,549.0000166,289.0000044,11589,1719.0000812,755.0000527,7487.0000616,1274.0000573,1675.22695258839,1,"33812235.9999658162.9999809549.0000166289.0000044115891719.0000812755.00005277487.00006161274.0000573","boundary_952",4.82105829340432,16.2377999585921,66.134278787341,12.8068629606625,6.51479897057555,64.604366740875,14.8330320234705,14.047802265079,1675.22695258839,6,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62814004342,"Oak View Elementary School",628140,"Ocean View",62814004336,"Lake View Elementary School",628140,"Ocean View",5244,353.9999788,14.9999338,4644.9999733,195.9999916,4071,2045.9999461,56.9999737,1187.0000529,634.0000409,1652.08630292202,0,"5244353.999978814.99993384644.9999733195.999991640712045.999946156.99997371187.0000529634.0000409","boundary_1278",0.286039927536232,88.5774213062548,6.75057167810832,4.38596708810067,1.40014673790224,29.1574564701548,50.2579205625154,19.1844762294276,1652.08630292202,7,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003203,"Mt. Washington Elementary School",622710,"Los Angeles Unified",62271002804,"Aldama Elementary School",622710,"Los Angeles Unified",4341,2125.9999774,148.000025,1060.99998,793.000019,8300,1177.9999415,136.0001275,6213.0000244,626.9999836,1628.86862509671,0,"43412125.9999774148.0000251060.99998793.00001983001177.9999415136.00012756213.0000244626.9999836","boundary_1161",3.4093532596176,24.4413724948169,48.9748900575904,23.1743841879751,1.63855575301205,74.8554219807229,14.1927703795181,9.313251886747,1628.86862509671,8,1
"sab3","Los Angeles-Long Beach-Santa Ana, CA",60876000887,"Claremont High School",608760,"Claremont Unified",63132004855,"Palomares Academy of Health Science",631320,"Pomona Unified",11157,5036.0000113,901.9999212,3599.9999622,1204.9999727,11138,1718.9999603,1441.0000075,6554.9999725,1135.9999315,1619.77971381076,1,"111575036.0000113901.99992123599.99996221204.9999727111381718.99996031441.00000756554.99997251135.9999315","boundary_73",8.08460985211078,32.266738031729,45.1375818885005,14.5110702276598,12.9376908556294,58.8525765173281,15.4336502091938,12.7760824178488,1619.77971381076,10,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",60876000890,"El Roble Intermediate",608760,"Claremont Unified",63132004855,"Palomares Academy of Health Science",631320,"Pomona Unified",11157,5036.0000113,901.9999212,3599.9999622,1204.9999727,11138,1718.9999603,1441.0000075,6554.9999725,1135.9999315,1549.16377528954,1,"111575036.0000113901.99992123599.99996221204.9999727111381718.99996031441.00000756554.99997251135.9999315","boundary_73",8.08460985211078,32.266738031729,45.1375818885005,14.5110702276598,12.9376908556294,58.8525765173281,15.4336502091938,12.7760824178488,1619.77971381076,10,0
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62724004132,"Whittier Elementary School",627240,"Newport-Mesa Unified",62724004125,"Newport Heights Elementary School",627240,"Newport-Mesa Unified",4644,1136.0000105,46.9999844,3249.9999675,115.0000006,2082,1539,42.999955,362.9999797,74.9999758,1545.35980284227,0,"46441136.000010546.99998443249.9999675115.00000062082153942.999955362.999979774.9999758","boundary_1211",1.01205823428079,69.9827727713178,24.4616711993971,4.54349779500431,2.06531964457253,17.4351575264169,73.9193083573487,6.58021447166188,1545.35980284227,11,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003203,"Mt. Washington Elementary School",622710,"Los Angeles Unified",62271002821,"Aragon Avenue Elementary School",622710,"Los Angeles Unified",2347,1005.9999985,94.0000143,915.9999696,256.0000093,6439,360.9999428,39.0000257,5582.9999706,395.0000091,1366.95947082333,0,"23471005.999998594.0000143915.9999696256.00000936439360.999942839.00002575582.9999706395.0000091","boundary_638",4.00511351938645,39.0285457861099,42.8632295909672,14.1031111035364,0.60568451157012,86.7060097934462,5.60645974219599,7.0818459527877,1366.95947082333,12,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62814004342,"Oak View Elementary School",628140,"Ocean View",62814004332,"Golden View Elementary School",628140,"Ocean View",5244,353.9999788,14.9999338,4644.9999733,195.9999916,2632,1167.000015,26.9999516,998.0000168,343.9999401,1277.50280198507,0,"5244353.999978814.99993384644.9999733195.999991626321167.00001526.9999516998.0000168343.9999401","boundary_1277",0.286039927536232,88.5774213062548,6.75057167810832,4.38596708810067,1.02583402735562,37.917933768997,44.3389063449848,16.7173258586626,1277.50280198507,13,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",60003204957,"Lincoln Elementary School",600032,"Redondo Beach Unified",62121002540,"Billy Mitchell Elementary School",621210,"Lawndale Elementary",797,550.9999864,4.999998,136.0000033,69.9999916,5163,915.0000045,531.9999826,3232.0000236,308.000028,1205.92690700538,1,"797550.99998644.999998136.000003369.99999165163915.0000045531.99998263232.0000236308.000028","boundary_1569",0.627352321204517,17.0639903764115,69.1342517440402,13.1744055583438,10.3040864342437,62.5992644509006,17.7222545903544,9.37439452450127,1205.92690700538,14,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",62271003378,"Sun Valley Magnet",622710,"Los Angeles Unified",60645000571,"Luther Burbank Middle School",606450,"Burbank Unified",22428,3784.9999148,418.9999098,16574.9999369,1229.9999978,3500,1735.999989,51.9999956,1273.9999948,328.9999874,1149.49981145948,1,"224283784.9999148418.999909816574.99993691229.999997835001735.99998951.99999561273.9999948328.9999874","boundary_591",1.86820006153023,73.9031564869806,16.8762257660068,7.35241768548244,1.48571416,36.3999998514286,49.5999996857143,12.5142863028571,1149.49981145948,15,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003436,"Vine Street Elementary School",622710,"Los Angeles Unified",62271003394,"Third Street Elementary School",622710,"Los Angeles Unified",7528,3799.9999892,289.000028,2575.0000476,633.0000117,5436,4352.0000078,164.9999929,295.000051,469.0000459,1108.19549619835,0,"75283799.9999892289.0000282575.0000476633.000011754364352.0000078164.9999929295.000051469.0000459","boundary_1534",3.839001434644,34.2056329383634,50.4782145217853,11.4771511052072,3.03531995768948,5.42678533848418,80.0588669573216,11.4790277465048,1108.19549619835,16,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62865004455,"Villa Park Elementary School",628650,"Orange Unified",62865004430,"Handy Elementary School",628650,"Orange Unified",3885,2504.0000388,34.0000103,754.0000196,467.9999848,6518,2204.9999452,71.9999428,3933.9999548,203.9999853,1105.65137380483,0,"38852504.000038834.0000103754.0000196467.999984865182204.999945271.99994283933.9999548203.9999853","boundary_1074",0.87516114028314,19.4079799124839,64.4530254517374,15.2638334954955,1.10463244553544,60.3559367106474,33.8293946793495,4.71003616446762,1105.65137380483,17,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003203,"Mt. Washington Elementary School",622710,"Los Angeles Unified",62271003148,"Loreto Street Elementary School",622710,"Los Angeles Unified",3115,1402.0000044,111.0000268,1172.9999715,322.0000161,5807,495.9999974,102.0000089,4562.0000227,563.9999825,1104.21677949344,0,"31151402.0000044111.00002681172.9999715322.00001615807495.9999974102.00000894562.0000227563.9999825","boundary_885",3.56340374959872,37.6564998876405,45.008025823435,13.7720705393259,1.75650092819012,78.5603585793009,8.54141548820389,11.1417250043051,1104.21677949344,18,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003172,"Marvin Elementary School",622710,"Los Angeles Unified",61026001120,"Linwood E. Howe Elementary School",610260,"Culver City Unified",5452,242.9999317,1327.0000353,3602.999993,140.9999571,1346,537.9999871,52.0000059,538.0000129,163.0000123,1066.96701922832,1,"5452242.99993171327.00003533602.999993140.99995711346537.999987152.0000059538.0000129163.0000123","boundary_1304",24.3396925036684,66.0858399303008,4.45707871790169,5.11738884812914,3.86329910104012,39.9702832763744,39.970281359584,16.1961362630015,1066.96701922832,19,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",62271003215,"Florence Nightingale Middle School",622710,"Los Angeles Unified",62271003203,"Mt. Washington Elementary School",622710,"Los Angeles Unified",13790,873.9999126,134.0000291,11331.9999904,1293.0000386,3572,1688.0000008,129.0000196,1273.9999734,357.0000119,1034.76056753528,0,"13790873.9999126134.000029111331.99999041293.000038635721688.0000008129.00001961273.9999734357.0000119","boundary_225",0.971718847715736,82.1754894155185,6.3379253995649,10.5148663372009,3.61142272116461,35.6662926483763,47.2564389921613,13.4658456382979,1034.76056753528,20,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62994004670,"Franklin Elementary School",629940,"Pasadena Unified",62013002409,"Paradise Canyon Elementary School",620130,"La Canada Unified",1449,374.999983,488,445.0000004,61.9999978,2194,1314.9999684,14.9999744,131.0000363,652.9999849,1025.81304580255,1,"1449374.999983488445.000000461.999997821941314.999968414.9999744131.0000363652.9999849","boundary_269",33.6783988957902,30.7108350862664,25.8799160110421,9.73085000690131,0.68368160437557,5.97083118960802,59.9361881677302,33.4092990382862,1025.81304580255,21,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271002834,"Baldwin Hills Elementary School",622710,"Los Angeles Unified",61026001119,"Farragut Elementary School",610260,"Culver City Unified",2232,291.9999702,1471.000015,205.9999827,151.9999514,3448,1789.9999889,557.0000313,399.0000251,513.0000174,996.712662648854,1,"2232291.99997021471.000015205.9999827151.999951434481789.9999889557.0000313399.0000251513.0000174","boundary_585",65.90501859319,9.22938990591398,13.0824359408602,11.7831555600359,16.1542932511601,11.5719264820186,51.9141528103248,20.3596274564965,996.712662648854,22,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",62865004459,"Yorba Middle School",628650,"Orange Unified",62865004455,"Villa Park Elementary School",628650,"Orange Unified",7423,2163.9999249,76.9999411,4862.99995,213.9999927,3467,2240.0000385,30.0000065,696.0000105,390.9999823,944.007376549255,0,"74232163.999924976.99994114862.99995213.999992734672240.000038530.0000065696.0000105390.9999823","boundary_1526",1.03731565539539,65.5125953118685,29.1526326943284,4.29745633840764,0.865301600807615,20.0749930920104,64.6091733054514,14.4505320017306,944.007376549255,23,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",60876000890,"El Roble Intermediate",608760,"Claremont Unified",63132004854,"Barfield Elementary School",631320,"Pomona Unified",4008,1600.0000117,375.9999633,1343.9999727,570.000009,3807,188.9999942,549.0000061,2671.0000348,318.9999982,935.663454403982,1,"40081600.0000117375.99996331343.9999727570.0000093807188.9999942549.00000612671.0000348318.9999982","boundary_1097",9.38123660928144,33.5329334505988,39.9201599725549,17.1656699675649,14.4208039427371,70.1602320672446,4.96453885474127,10.4544251352771,935.663454403982,24,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",61473008241,"Beechwood Elementary School",614730,"Fullerton Elementary",61473006099,"Maple Elementary School",614730,"Fullerton Elementary",916,516.0000082,41.9999996,190.0000192,147.9999811,3388,338.0000074,62.9999972,2778.0000184,163.9999666,924.506553064411,0,"916516.000008241.9999996190.0000192147.99998113388338.000007462.99999722778.0000184163.9999666","boundary_1634",4.58515279475982,20.7423601746725,56.3318786244541,18.3406084061135,1.85950404958678,81.9952779929162,9.97638746753247,6.16883048996459,924.506553064411,25,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003115,"Kester Avenue Elementary School",622710,"Los Angeles Unified",62271003386,"Sylvan Park Elementary School",622710,"Los Angeles Unified",3648,1888.9999517,137.9999883,1298.0000077,209.0000397,5214,740.0000445,172.0000606,4000.9999544,207.0000281,921.739417423224,0,"36481888.9999517137.99998831298.0000077209.00003975214740.0000445172.00006064000.9999544207.0000281","boundary_1025",3.78289441611842,35.5811405619517,51.7817969216009,8.85416810032896,3.29881205600307,76.7357106712697,14.1925593498274,5.77291792289988,921.739417423224,26,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",63750006337,"South Pasadena Middle School",637500,"South Pasadena Unified",62271003329,"San Pascual Elementary Science Tech Engineering Arts and Math (STEAM) Magnet",622710,"Los Angeles Unified",3652,1540.9999905,114.9999776,905.0000222,934.0000054,4728,742.0000141,141.0000505,3068.9999729,643.999971,919.520124565396,1,"36521540.9999905114.9999776905.0000222934.00000544728742.0000141141.00005053068.9999729643.999971","boundary_1029",3.14895886089814,24.7809425575027,42.1960566949617,29.8740418866375,2.98223457064298,64.9111669395093,15.6937397229272,16.4128587669205,919.520124565396,27,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",63066012371,"Valadez Middle School Academy",630660,"Placentia-Yorba Linda Unified",63066004765,"Kraemer Middle School",630660,"Placentia-Yorba Linda Unified",9880,957.000061,145.0000191,8160.000073,476.000014,5492,1937.9999977,141.9999215,2598.0001297,700.000038,904.210514231521,0,"9880957.000061145.00001918160.000073476.00001454921937.9999977141.99992152598.0001297700.000038","boundary_1679",1.46761152935223,82.5910938562753,9.68623543522267,6.2550591791498,2.58557759468318,47.305173519665,35.2876911453023,14.8215577403496,904.210514231521,28,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003375,"Stoner Avenue Elementary School",622710,"Los Angeles Unified",61026001119,"Farragut Elementary School",610260,"Culver City Unified",5469,1384.9999527,183.9999534,3167.0000669,542.0000278,3028,1779.0000448,100.0000087,551.0000186,449.9999862,896.994528835898,1,"54691384.9999527183.99995343167.0000669542.000027830281779.0000448100.0000087551.0000186449.9999862","boundary_1307",3.36441677454745,57.9082111336625,25.3245557268239,13.4028163649662,3.30251019484808,18.1968302047556,58.7516527344782,19.7490068659181,896.994528835898,29,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",62271003012,"Fletcher Drive Elementary School",622710,"Los Angeles Unified",61524001943,"Theodore Roosevelt Middle School",615240,"Glendale Unified",2645,285.9999476,68.0000016,2060.9999479,205.0000459,5778,2913.9999084,113.0000357,1766.0000001,819.0000067,877.000390917825,1,"2645285.999947668.00000162060.9999479205.000045957782913.9999084113.00003571766.0000001819.0000067","boundary_736",2.57088852930057,77.9206029451796,10.8128524612476,8.69565606427224,1.95569462962963,30.5642090706127,50.4326740809969,17.0474222187608,877.000390917825,30,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",60744008540,"Kinoshita Elementary School",607440,"Capistrano Unified",60744000690,"Del Obispo Elementary School",607440,"Capistrano Unified",4528,1641.0000377,6.9999528,2717.0000327,82.9999762,3478,2709.0000208,10.999985,537.0000052,88.9999499,826.487871608751,0,"45281641.00003776.99995282717.000032782.999976234782709.000020810.999985537.000005288.9999499","boundary_1193",0.154592597173145,60.0044176833039,36.2411669103357,3.59982280918729,0.316273289246694,15.4399081426107,77.8895923174238,6.35422625071881,826.487871608751,31,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",60003204958,"Madison Elementary School",600032,"Redondo Beach Unified",62121002546,"William Green Elementary School",621210,"Lawndale Elementary",3698,1983.0000179,208.9999874,861.9999987,422.0000162,6198,1359.0000729,448.9999928,3697.9999686,428.0000057,808.855007940434,1,"36981983.0000179208.9999874861.9999987422.000016261981359.0000729448.99999283697.9999686428.0000057","boundary_1039",5.6517032828556,23.3098972065982,53.6235807977285,17.4148187128177,7.24427222975153,59.6644073668925,21.9264290561471,11.1648913472088,808.855007940434,32,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",63750006337,"South Pasadena Middle School",637500,"South Pasadena Unified",62271003038,"Garvanza Elementary School",622710,"Los Angeles Unified",2234,803.0000336,64.0000147,481.000021,787.9999539,1943,207.9999884,58.0000185,1485.9999927,150.0000174,771.7376094423,1,"2234803.000033664.0000147481.000021787.99995391943207.999988458.00001851485.9999927150.0000174","boundary_587",2.86481713070725,21.5308872426141,35.9444956848702,39.6597999418084,2.98507557900154,76.4796702367473,10.7050946165723,9.83015956767886,771.7376094423,33,1
"sab3","Los Angeles-Long Beach-Santa Ana, CA",60876000887,"Claremont High School",608760,"Claremont Unified",60816000793,"Montclair High School",628470,"Chaffey Joint Union High",3261,1666.0000081,172.9999962,1052.0000366,216.0000176,5524,846.0000715,271.9999779,3864.0000273,458.0000058,746.678695568209,1,"32611666.0000081172.99999621052.0000366216.00001765524846.0000715271.99997793864.0000273458.0000058","boundary_923",5.30512101195952,32.2600440539712,51.0886233701319,11.3462115639375,4.92396773895728,69.9493125868936,15.3149904326575,9.81172924149168,746.678695568209,35,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",60876000890,"El Roble Intermediate",608760,"Claremont Unified",62847004411,"Serrano Middle School",628470,"Ontario-Montclair",3261,1666.0000081,172.9999962,1052.0000366,216.0000176,5524,846.0000715,271.9999779,3864.0000273,458.0000058,733.966179759843,1,"32611666.0000081172.99999621052.0000366216.00001765524846.0000715271.99997793864.0000273458.0000058","boundary_923",5.30512101195952,32.2600440539712,51.0886233701319,11.3462115639375,4.92396773895728,69.9493125868936,15.3149904326575,9.81172924149168,746.678695568209,35,0
"sab1","Los Angeles-Long Beach-Santa Ana, CA",63750006332,"Arroyo Vista Elementary School",637500,"South Pasadena Unified",62271003329,"San Pascual Elementary Science Tech Engineering Arts and Math (STEAM) Magnet",622710,"Los Angeles Unified",2799,1197.9999908,103.9999748,759.0000117,613.0000318,4728,742.0000141,141.0000505,3068.9999729,643.999971,726.660293520221,1,"27991197.9999908103.9999748759.0000117613.00003184728742.0000141141.00005053068.9999729643.999971","boundary_792",3.71561181850661,27.1168278563773,42.8010000285816,26.3665602965345,2.98223457064298,64.9111669395093,15.6937397229272,16.4128587669205,726.660293520221,36,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62865004443,"Panorama Elementary School",628650,"Orange Unified",62865004433,"Jordan Elementary School",628650,"Orange Unified",2266,1471.0000198,18.999996,334.999993,378.0000067,4406,1686.0000279,22.0000418,2434.000023,188.9999939,713.362810790443,0,"22661471.000019818.999996334.999993378.000006744061686.000027922.00004182434.000023188.9999939","boundary_595",0.838481729920565,14.7837596204766,64.9161526831421,19.4616059664607,0.49932005901044,55.2428511802088,38.2660015410803,5.9918272197004,713.362810790443,37,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",63531005997,"McFadden Intermediate",635310,"Santa Ana Unified",62724004127,"Paularino Elementary School",627240,"Newport-Mesa Unified",14038,3860.0000265,349.0000885,7056.9999334,2338.9999275,6772,3759.0000057,156.0000375,1102.9999461,1406.0000403,706.787734117478,1,"140383860.0000265349.00008857056.99993342338.999927567723759.0000057156.00003751102.99994611406.0000403","boundary_240",2.48610976278672,50.2706933566035,27.4967946039322,19.7464022766776,2.3036036252215,16.2876542542823,55.5079740948021,25.900768025694,706.787734117478,38,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271002834,"Baldwin Hills Elementary School",622710,"Los Angeles Unified",61026001120,"Linwood E. Howe Elementary School",610260,"Culver City Unified",1739,232.9999791,853.0000073,453.999986,121.9999989,5115,2440.9999382,426.0000525,1290.000023,697.0000109,701.17265046272,1,"1739232.9999791853.0000073453.999986121.999998951152440.9999382426.00005251290.000023697.0000109","boundary_392",49.0511792581944,26.1069572167913,13.3985036860265,11.4433598389879,8.32844677419355,25.2199417986315,47.7223839335288,18.7292274936461,701.17265046272,39,1
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271003012,"Fletcher Drive Elementary School",622710,"Los Angeles Unified",61524001942,"John Muir Elementary School",615240,"Glendale Unified",2523,279.999951,68.0000016,1959.9999421,190.0000483,1152,697.9999951,22.9999928,265.0000084,142.9999998,686.903671418267,1,"2523279.99995168.00000161959.9999421190.00004831152697.999995122.9999928265.0000084142.9999998","boundary_696",2.69520418549346,77.6852929885058,11.0978973840666,8.5216054419342,1.99652715277778,23.0034729513889,60.5902773524306,14.4097225434028,686.903671418267,41,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",62271003102,"Washington Irving Mid School Math Music and Engineering Magnet",622710,"Los Angeles Unified",61524001942,"John Muir Elementary School",615240,"Glendale Unified",2523,279.999951,68.0000016,1959.9999421,190.0000483,1152,697.9999951,22.9999928,265.0000084,142.9999998,402.224500573537,1,"2523279.99995168.00000161959.9999421190.00004831152697.999995122.9999928265.0000084142.9999998","boundary_696",2.69520418549346,77.6852929885058,11.0978973840666,8.5216054419342,1.99652715277778,23.0034729513889,60.5902773524306,14.4097225434028,686.903671418267,41,0
"sab1","Los Angeles-Long Beach-Santa Ana, CA",62271002910,"Chandler Elementary School",622710,"Los Angeles Unified",62271003421,"Van Nuys Elementary School",622710,"Los Angeles Unified",2041,1059.9999939,111.9999965,712.0000126,82.9999997,2801,271.0000735,104.0000154,2303.9999877,92.0000206,676.973523847368,0,"20411059.9999939111.9999965712.000012682.99999972801271.0000735104.00001542303.999987792.0000206","boundary_519",5.48750595296423,34.8848609799118,51.935325521803,7.69230754532093,3.7129602070689,82.2563365833631,9.67511865405212,4.35558455551588,676.973523847368,42,1
"sab3","Los Angeles-Long Beach-Santa Ana, CA",63531006004,"Saddleback High School",635310,"Santa Ana Unified",62724004110,"Costa Mesa High School",627240,"Newport-Mesa Unified",6792,1280.0000124,192.0000632,4121.0000024,1011.999956,2861,1496.9999771,81.0000501,427.9999484,704.0000243,663.855356866851,1,"67921280.0000124192.00006324121.00000241011.99995628611496.999977181.0000501427.9999484704.0000243","boundary_1464",2.82685605418139,60.6743227679623,18.8457010070671,17.6531201707892,2.83117966095771,14.9598024606781,52.3243613107305,29.8846565676337,663.855356866851,43,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",62271003102,"Washington Irving Mid School Math Music and Engineering Magnet",622710,"Los Angeles Unified",61524001943,"Theodore Roosevelt Middle School",615240,"Glendale Unified",9703,1718.9999319,137.0000313,5997.9999398,1679.0000125,12386,5494.0000069,229.0000198,4493.0000089,1829.9999626,609.972564298619,1,"97031718.9999319137.00003135997.99993981679.0000125123865494.0000069229.00001984493.00000891829.9999626","boundary_1670",1.41193477584252,61.8159325961043,17.7161695547769,19.0559630732763,1.84886177781366,36.2748264887776,44.3565316236073,17.5197801098014,609.972564298619,44,1
"sab2","Los Angeles-Long Beach-Santa Ana, CA",62271003231,"Northridge Middle School",622710,"Los Angeles Unified",62271003225,"Alfred B. Nobel Charter Middle School",622710,"Los Angeles Unified",6365,1089.0000296,202.0000179,4389.999946,568.9999748,4595,2172.99995,230.9999836,1027.9999643,947.9999695,600.265223205548,0,"63651089.0000296202.00001794389.999946568.999974845952172.99995230.99998361027.9999643947.9999695","boundary_1417",3.17360593715632,68.9709339512962,17.1091913527101,10.7462687588374,5.02720312513602,22.3721428574538,47.2905321001088,25.3101219173014,600.265223205548,45,1
