schida,schidb,xmin,xmax,ymin,ymax
341269004886,340466000374,-74.226197,-74.09683700000001,40.8687379,40.962341
341269004924,340466000374,-74.226197,-74.09683700000001,40.8687379,40.962341
341284005052,340912005072,-75.6101444,-75.369367,39.4695556,39.77242200000001
340594005963,340183002004,-74.23872999999999,-74.17543450000001,40.7580307,40.825532
341284005054,340912005068,-75.6101444,-75.369367,39.4695556,39.77242200000001
341284005052,340912005076,-75.6101444,-75.369367,39.4695556,39.77242200000001
62250002749,60162000017,-118.1206553,-118.042658,33.7835372,33.852248
341284005054,340912005072,-75.6101444,-75.369367,39.4695556,39.77242200000001
341764005018,341269004886,-74.23939349999999,-74.109252,40.852499,40.962341
341764005018,341269004924,-74.23939349999999,-74.109252,40.852499,40.962341
341731002932,341638002912,-74.06493859999999,-73.9884665,40.7317133,40.800685
341764005022,341269004900,-74.23939349999999,-74.109252,40.852499,40.962341
341284005054,340912005076,-75.6101444,-75.369367,39.4695556,39.77242200000001
341269004926,340466000372,-74.226197,-74.082069,40.866899,40.962341
340930001592,340834001572,-75.06981499999999,-74.9929513,39.8288971,39.898924
341269004914,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269004884,340466000372,-74.226197,-74.082069,40.866899,40.962341
10339001278,10336002134,-87.6563611,-87.4750361,33.0752215,33.2609976
63132004854,60876000891,-117.7615222,-117.7075864,34.0582728,34.1271071
341269004892,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269004898,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269004916,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269004920,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269004880,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269000353,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269004902,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269004908,340466000372,-74.226197,-74.082069,40.866899,40.962341
341764005020,341269004918,-74.23939349999999,-74.109252,40.852499,40.962341
341269004896,340466000372,-74.226197,-74.082069,40.866899,40.962341
60720000675,60720000664,-121.9818318,-121.9116567,37.2670739,37.33613930000001
341269005942,340466000372,-74.226197,-74.082069,40.866899,40.962341
340228005166,340210000790,-74.630167,-74.49218830000001,40.522879,40.6183786
341314005616,341467005678,-74.4270334,-74.3056804,40.5917032,40.69873620000001
341269000803,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269006099,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269004872,340466000372,-74.226197,-74.082069,40.866899,40.962341
341764005022,341269004886,-74.23939349999999,-74.109252,40.852499,40.962341
341269004912,340466000372,-74.226197,-74.082069,40.866899,40.962341
341764005022,341269004924,-74.23939349999999,-74.109252,40.852499,40.962341
341269005916,340466000372,-74.226197,-74.082069,40.866899,40.962341
60003204958,62121002540,-118.4000734,-118.3325308,33.8528488,33.9252128
341269004890,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269004878,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269004888,340466000372,-74.226197,-74.082069,40.866899,40.962341
340234000002,340096000022,-74.50912,-74.3085921,39.3467145,39.464235
340234000040,340096000022,-74.50912,-74.3085921,39.3467145,39.464235
341269004926,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269004876,340466000372,-74.226197,-74.082069,40.866899,40.962341
341269004914,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269004884,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269004870,340466000372,-74.226197,-74.082069,40.866899,40.962341
62271003375,61026001118,-118.437783,-118.3590209,33.9573572,34.024165000000004
341764005020,341269006072,-74.23939349999999,-74.109252,40.852499,40.962341
341269004892,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269004918,340466000374,-74.226197,-74.09683700000001,40.8687379,40.962341
341428005656,340861005582,-74.310664,-74.2129848,40.610754,40.6835145
341269004898,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341764005018,341269004918,-74.23939349999999,-74.109252,40.852499,40.962341
341314005616,341467005682,-74.4270334,-74.3597874,40.5993425,40.69873620000001
341269004916,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269004920,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269004880,340645005904,-74.226197,-74.109252,40.8687379,40.966894
64214011847,64214008552,-121.453255,-121.2727751,38.8037769,38.9173995
341269000353,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269004902,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341764005020,341269004922,-74.23939349999999,-74.109252,40.852499,40.962341
341269004908,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269004896,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269005942,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269000803,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269006099,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269004872,340645005904,-74.226197,-74.109252,40.8687379,40.966894
341269004912,340645005904,-74.226197,-74.109252,40.8687379,40.966894
63942006549,62271003182,-118.3399371,-118.267365,33.7822106,33.851607
341764005022,341269004918,-74.23939349999999,-74.109252,40.852499,40.962341
341764005018,341269006072,-74.23939349999999,-74.109252,40.852499,40.962341
341269006072,340466000374,-74.226197,-74.09683700000001,40.8687379,40.962341
341428005658,340861005582,-74.310664,-74.2392631,40.610754,40.6812358
341764005018,341269004922,-74.23939349999999,-74.109252,40.852499,40.962341
341269004922,340466000374,-74.226197,-74.09683700000001,40.8687379,40.962341
341428005656,340861005580,-74.305786,-74.2129848,40.6053979,40.6835145
341764005022,341269006072,-74.23939349999999,-74.109252,40.852499,40.962341
341650005760,340459002997,-74.2956287,-74.19550980000001,40.6429048,40.7099667
341764005022,341269004922,-74.23939349999999,-74.109252,40.852499,40.962341
63384005252,64158012071,-121.5654766,-121.4824598,38.5131646,38.58872220000001
340594002096,341056002176,-74.25764,-74.16268550000001,40.768323,40.88178600000001
340594002096,341056002180,-74.25764,-74.16268550000001,40.768323,40.88178600000001
340834001572,341683001680,-75.06703999999999,-74.9135212,39.813705,39.898924
341764005020,341269004910,-74.23939349999999,-74.109252,40.852499,40.962341
341155004832,341347004938,-74.231732,-74.146816,40.909946,41.000156
340654003102,340654003122,-74.757423,-74.62334320000001,40.162681,40.2396928
340594002096,341056002170,-74.25764,-74.16268550000001,40.768323,40.88178600000001
341272002612,340618002574,-75.3657873,-75.202864,39.7728378,39.8785602
341155004830,341347004938,-74.231732,-74.146816,40.909946,41.000156
340342001482,340264001408,-75.1367114,-75.0586138,39.87859779999999,39.94181800000001
63132004845,60876000894,-117.7769139,-117.712106,34.07385739999999,34.1756613
340594002096,341056005984,-74.25764,-74.16268550000001,40.768323,40.88178600000001
341272002610,340618002574,-75.3657873,-75.202864,39.7728378,39.8785602
341455005094,341350005086,-75.514969,-75.28703990000001,39.451523,39.604022
341455005092,341350005086,-75.514969,-75.28703990000001,39.451523,39.604022
341455005094,340468005032,-75.554014,-75.4323988,39.474493,39.604022
341455005092,340468005032,-75.554014,-75.4323988,39.474493,39.604022
340594002098,340183001996,-74.23872999999999,-74.15504920000001,40.7656315,40.8491276
341428005658,340861005580,-74.305786,-74.2392631,40.6053979,40.6812358
341533002440,341533002428,-74.2907291,-74.2257706,40.6932316,40.76046150000001
341428005654,340861005580,-74.3006697,-74.2129848,40.6053979,40.6806354
64059006704,64059006702,-122.0342845,-121.8955121,38.3344982,38.47418990000001
341650005746,340459002997,-74.33191579999999,-74.19550980000001,40.6429048,40.7227642
340402003288,341314005622,-74.49806699999999,-74.41608430000001,40.560725,40.63034
340861005574,340861005572,-74.28913349999999,-74.2153514,40.58926899999999,40.66502370000001
340228005170,340210000790,-74.6446711,-74.4936395,40.535196,40.65144100000001
340594002096,340183001996,-74.22805799999999,-74.15504920000001,40.7669641,40.8491276
341650005760,340459005526,-74.2956287,-74.1856154,40.6473722,40.7099667
341455005094,340948005036,-75.514969,-75.301175,39.5348755,39.697304
341827001700,340342001482,-75.121951,-75.0586138,39.88601569999999,39.94181800000001
341455005092,340948005036,-75.514969,-75.301175,39.5348755,39.697304
341620004112,341374004080,-74.1461715,-74.02985000000001,40.1862782,40.383285
62271003012,61524001920,-118.2915627,-118.209967,34.089262,34.16683980000001
341620004114,341374004080,-74.1461715,-74.02985000000001,40.1862782,40.383285
341095000125,341800001288,-75.00414579999999,-74.82841520000001,39.8939779,40.0438696
341620004112,341374004078,-74.1461715,-74.02985000000001,40.1862782,40.383285
341029003432,341149003490,-74.5207473,-74.394895,40.4106228,40.49794300000001
341620004114,341374004078,-74.1461715,-74.02985000000001,40.1862782,40.383285
340423000273,341533002434,-74.2815857,-74.1968014,40.7084986,40.782727
341800001288,341095001158,-74.9397154,-74.82841520000001,39.946279,40.0438696
341455005094,340912005068,-75.6101444,-75.4323988,39.4695556,39.7628959
341455005094,340912005072,-75.6101444,-75.4323988,39.4695556,39.7628959
341455005092,340912005068,-75.6101444,-75.4323988,39.4695556,39.7628959
10243001009,10243001006,-86.27911,-86.1710652,32.3194856,32.4415261
62637003985,62637003983,-122.0681103,-121.9730299,37.9134499,37.9882913
341455005092,340912005072,-75.6101444,-75.4323988,39.4695556,39.7628959
341455005094,340912005076,-75.6101444,-75.4323988,39.4695556,39.7628959
341773001256,341800001276,-74.9074804,-74.75128190000001,39.97446549999999,40.0682462
341455005092,340912005076,-75.6101444,-75.4323988,39.4695556,39.7628959
340411003318,341149003482,-74.5220607,-74.37853700000001,40.37222,40.4814622
340594005963,340183001996,-74.23872999999999,-74.15504920000001,40.7656315,40.826416
341773001258,341800001276,-74.9074804,-74.75128190000001,39.97446549999999,40.0682462
341029003434,341149003490,-74.5207473,-74.394895,40.4106228,40.49794300000001
340654003108,340654003104,-74.75925199999999,-74.6769422,40.19969279999999,40.2722908
340342001482,340264006084,-75.13797249999999,-75.0586138,39.88601569999999,39.945688
60004810396,60004807406,-121.132459,-120.405644,35.55776599999999,35.81026900000001
340459005522,340459005504,-74.2741717,-74.2043156,40.6422635,40.6966443
341428005656,340459005522,-74.305786,-74.2124532,40.6172585,40.6966443
341011003996,341374004080,-74.17049399999999,-74.02985000000001,40.2957739,40.39458500000001
341011003996,341374004078,-74.17049399999999,-74.02985000000001,40.2957739,40.39458500000001
341773001256,341800001288,-74.92457,-74.75128190000001,39.97446549999999,40.06416830000001
341428005652,340459005522,-74.281148,-74.2124532,40.6330101,40.6966443
341794001770,341797001776,-74.87515289999999,-74.781896,38.937749,39.026464
341773001258,341800001288,-74.92457,-74.75128190000001,39.97446549999999,40.06416830000001
340378000123,341800001282,-75.0101986,-74.8607471,39.9718059,40.06228150000001
341728004978,340645005904,-74.2575457,-74.15468800000001,40.8946604,40.966894
62825004370,62825004365,-117.3918998,-117.2920187,33.1570769,33.2397812
340378001050,341800001282,-75.0101986,-74.8607471,39.9718059,40.06228150000001
341497004102,340441003768,-74.10060399999999,-74.02065780000001,40.267166,40.35826700000001
341284005052,341221005042,-75.52453799999999,-75.34028190000001,39.639309,39.807791
341284005054,341221005042,-75.52453799999999,-75.34028190000001,39.639309,39.807791
341272002612,340414000007,-75.307649,-75.166478,39.738701,39.8785602
341272002612,340414000063,-75.307649,-75.166478,39.738701,39.8785602
341272002610,340414000007,-75.307649,-75.166478,39.738701,39.8785602
341272002610,340414000063,-75.307649,-75.166478,39.738701,39.8785602
341809001780,340384006115,-74.94629599999999,-74.670714,39.098819,39.3283319
341809001780,340384001716,-74.94629599999999,-74.670714,39.098819,39.3283319
63581006126,63581006122,-122.7806039,-122.6647674,38.4325213,38.51719170000001
340342001486,340342001482,-75.1160665,-75.0368277,39.8845794,39.94181800000001
340366001826,340504000811,-75.38618799999999,-75.0617893,39.26923429999999,39.53733500000001
341809001780,341665001760,-74.9021094,-74.594537,39.1655327,39.344379000000004
341809001780,341665006104,-74.9021094,-74.594537,39.1655327,39.344379000000004
350006000083,350006000075,-106.6074483,-106.530406,35.0543169,35.1238517
350006000089,350006000054,-106.6707041,-106.5788156,35.0456569,35.1167445
350006000105,350006000120,-106.6064628,-106.5124548,35.0125782,35.095872
350006000080,350006000030,-106.6832454,-106.5489054,34.9270869,35.09923000000001
350006000089,350006000078,-106.6670379,-106.5788156,35.05281789999999,35.1255011
350006000895,350006000061,-106.5743007,-106.4780249,35.02286909999999,35.1101597
64098009004,64098006751,-119.370485,-119.197839,34.2523257,34.39174600000001
320048000222,320048000209,-119.8817855,-119.7529588,39.4122084,39.52588590000001
320048000321,320048000251,-119.8412745,-119.7691408,39.4855264,39.5450811
320006000380,320006000095,-115.3002731,-115.2037513,36.1091695,36.18645780000001
320048000245,320048000222,-119.8817855,-119.7529588,39.4122084,39.51298900000001
320048000251,320048000226,-119.8695925,-119.7691408,39.46180279999999,39.54413450000001
320048000240,320048000236,-119.8655782,-119.7560447,39.5121747,39.5940045
320048000321,320048000209,-119.8412745,-119.7646481,39.4585106,39.5450811
360009206143,360009202251,-74.0299821,-73.9722426,40.6461728,40.7040097
360010002723,360009802084,-73.8842406,-73.8205713,40.7117544,40.7700925
360007902294,360007702675,-73.9780814,-73.9237238,40.76012549999999,40.8142341
62847004409,60876000892,-117.7393203,-117.6608714,34.0595288,34.11625770000001
360007902605,360007702675,-73.9780814,-73.92657200000001,40.76012549999999,40.8142975
360008802389,360008802100,-73.89710559999999,-73.8352486,40.86143259999999,40.92287380000001
360008302643,360008302485,-73.96313599999999,-73.9057839,40.82615389999999,40.88102840000001
360012002730,360012302743,-73.8983956,-73.821635,40.6224903,40.6960543
360008701304,360008702121,-73.9452537,-73.8834916,40.8489393,40.9141564
360010002696,360009802084,-73.89165249999999,-73.82548820000001,40.7088298,40.7700925
360009502763,360009202481,-74.0017957,-73.9426284,40.622842,40.67582710000001
360009102796,360009102064,-74.023943,-73.95343890000001,40.669831,40.724274
360008302643,360008302546,-73.96313599999999,-73.90282590000001,40.8305861,40.886931
360015302814,360009602790,-73.9394614,-73.86947190000001,40.5859091,40.6610817
60964001032,60964001012,-118.8964079,-118.7619542,34.1323249,34.2340442
360009202251,360009202088,-74.03994449999999,-73.9722426,40.6446518,40.70645200000001
360008302643,360008300528,-73.96313599999999,-73.90942700000001,40.8305861,40.88102840000001
360015304885,360015302727,-73.9674261,-73.9117318,40.5824734,40.6502242
360015302660,360015301788,-73.980469,-73.9074554,40.59648619999999,40.66177690000001
360008704693,360008702121,-73.9452537,-73.8765831,40.8557799,40.9141564
360015302852,360015302752,-73.9553801,-73.87537420000001,40.5826923,40.6505068
360009502756,360009102069,-73.9958341,-73.9352696,40.6431769,40.7018356
360015302814,360009602429,-73.93860029999999,-73.86947190000001,40.5859091,40.66752930000001
360010302247,360010302159,-74.1270663,-74.0562048,40.58100159999999,40.6510807
360010302247,360010302214,-74.1241027,-74.0562048,40.575895,40.6390942
63255005044,63255005040,-122.367932,-122.2729153,37.9057871,37.97726580000001
360294000066,361098000875,-73.48892099999999,-73.384197,40.6316,40.7488163
360294000065,361098000875,-73.48892099999999,-73.384197,40.6316,40.7488163
360011904604,360011902487,-73.97929409999999,-73.9027422,40.6870914,40.74000820000001
360015302852,360015302727,-73.9674261,-73.8972644,40.5824734,40.6505068
360015302853,360015302814,-73.9525292,-73.86947190000001,40.5859091,40.6574364
360015304067,360015302507,-73.99606279999999,-73.9393769,40.6075755,40.6691067
360015105877,360015102385,-74.05984459999999,-73.992716,40.60901639999999,40.66785270000001
360015302852,360015302814,-73.9553801,-73.86947190000001,40.5859091,40.6521082
360009102811,360009102064,-74.023943,-73.9496724,40.6707532,40.7259214
360011902487,360011902096,-73.9713553,-73.9027422,40.6888029,40.74000820000001
61551008345,61749002190,-119.8392082,-119.7136347,34.3859288,34.4623892
360010203123,360010202416,-74.1081372,-73.9126083,40.59558149999999,40.78287
360008302643,360008302609,-73.9670929,-73.9130566,40.8205378,40.88102840000001
360585000310,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360585000302,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360585000318,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360009102280,360009102106,-74.003265,-73.94187480000001,40.6645963,40.7163343
360585000368,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
363180005838,361329001089,-73.4436927,-73.3170522,40.7041461,40.8128281
363180004234,361329001089,-73.4436927,-73.3170522,40.7041461,40.8128281
360585005600,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
62513003741,61269001429,-120.9774458,-120.8793254,37.5934527,37.67995370000001
360585000333,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360585005858,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360585000370,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360585000364,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360585000352,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360009202251,360009202151,-74.0259604,-73.9637192,40.65243659999999,40.7046039
360585000346,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360585005857,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360585000357,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360585000335,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
10237000930,10237000896,-88.2277297,-88.1024811,30.6560198,30.7397517
60142611749,62825004357,-117.3227506,-117.2548525,33.2169373,33.30870700000001
360010302142,360010302102,-74.1737584,-74.098556,40.5894981,40.655493
360012002730,360012302699,-73.8983956,-73.8158164,40.6224903,40.6960543
360723000511,360585000310,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360009802319,360009802292,-73.9440496,-73.8571816,40.6795069,40.73820670000001
360585000347,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
362034001870,362781004569,-74.0627743,-73.971058,41.092084,41.20833
360585001549,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360768000550,360585000310,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
362895003913,361266001043,-73.73541999999999,-73.6538525,42.7125747,42.78077800000001
360015302854,360015302662,-73.96148,-73.8924106,40.5614004,40.62713290000001
62271008026,62271002986,-118.5560503,-118.4896802,34.15116999999999,34.21388870000001
360723000511,360585000302,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360723000511,360585000318,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360585000297,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360768000549,360585000310,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360687001061,360972000746,-73.251339,-73.12699500000001,40.7200767,40.83175900000001
360723000511,360585000368,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360009802340,360009802319,-73.9440496,-73.8728346,40.6795069,40.7341033
360768004583,360585000310,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360585000350,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360732000522,362859003881,-76.251575,-76.1189755,42.956722,43.075586
63213004968,63213004967,-122.2836514,-122.186474,37.41539289999999,37.5127935
360732000521,362859003881,-76.251575,-76.1189755,42.956722,43.075586
360768000550,360585000302,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000550,360585000318,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360732004582,362859003881,-76.251575,-76.1189755,42.956722,43.075586
360768000550,360585000368,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360723000511,360585005600,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360723000511,360585000333,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360723000511,360585005858,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360723000511,360585000370,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360768000549,360585000302,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
64179010332,63023004719,-122.703337,-122.5897071,38.2176707,38.3044634
360009802349,360009802284,-73.9268214,-73.8490106,40.6595348,40.7286958
360768000549,360585000318,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768004583,360585000302,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000549,360585000368,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000550,360585005600,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000550,360585000333,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000550,360585005858,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768004583,360585000318,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000550,360585000370,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360585000332,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
60426008798,60363009713,-119.136921,-118.9828687,35.3580007,35.5646597
360768004583,360585000368,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360723000511,360585000364,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360723000511,360585000352,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360012202722,360012202683,-73.8623144,-73.7846229,40.7073166,40.7634358
360768000549,360585005600,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000549,360585000333,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000549,360585005858,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000549,360585000370,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360723000511,360585000346,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360768000550,360585000364,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
60426000385,60363009713,-119.136921,-118.9828687,35.3580007,35.5646597
360768000550,360585000352,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768004583,360585005600,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768004583,360585000333,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768004583,360585005858,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360009805564,360009802340,-73.930998399999993,-73.8728346,40.6771626,40.7286038
360768004583,360585000370,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360012305729,360009802423,-73.89067419999999,-73.81699090000001,40.6705154,40.7334228
360768000550,360585000346,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360008802404,360008802342,-73.88748629999999,-73.8129665,40.8149015,40.8918132
360009202151,360009202139,-74.0278434,-73.9637192,40.65327379999999,40.7110666
61518008355,61518001908,-121.6489671,-121.5547836,36.9934548,37.05822490000001
360768000549,360585000364,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000549,360585000352,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360723000511,360585005857,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360010102494,360009902646,-73.7894237,-73.72023010000001,40.69245309999999,40.7607884
360723000511,360585000357,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360723000511,360585000335,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360585003481,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360768000550,360585005857,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768004583,360585000364,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768004583,360585000352,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
62847004409,60876000895,-117.7492982,-117.6608714,34.061729,34.13296860000001
360768000549,360585000346,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000550,360585000357,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000550,360585000335,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360585000381,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360585005939,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360768004583,360585000346,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360585000295,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360009806040,360009802340,-73.9440496,-73.8728346,40.6795069,40.7341033
360768000549,360585005857,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360585000369,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
62271002839,62271003388,-118.332577,-118.2206259,33.7011797,33.7949507
360768000549,360585000357,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000549,360585000335,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768004583,360585005857,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360585000382,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
360768004583,360585000357,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768004583,360585000335,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
362100002984,360246000024,-73.7990009,-73.6984669,42.6383946,42.73525410000001
360723000511,360585000347,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360768000550,360585000347,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
363117004171,362475003390,-77.851841,-77.5263461,42.95477099999999,43.18702200000001
64059010330,64059006704,-122.0094562,-121.8955121,38.3313247,38.47418990000001
360010302201,360010302146,-74.1426785,-74.06228200000001,40.5985017,40.66828020000001
360768000549,360585000347,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
363117004171,362475003392,-77.851841,-77.5263461,42.95477099999999,43.18702200000001
360768000550,360585001549,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
363117004171,362475003377,-77.851841,-77.5263461,42.95477099999999,43.18702200000001
360723000511,360585001549,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360768004583,360585000347,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
363117004171,362475003379,-77.851841,-77.5263461,42.95477099999999,43.18702200000001
360294000066,361098000881,-73.4847544,-73.384197,40.6316,40.75127430000001
363117004171,362475003415,-77.851841,-77.5263461,42.95477099999999,43.18702200000001
10237000963,10237000896,-88.2525405,-88.07161500000001,30.613142,30.882391
62718011317,62718004096,-118.5882809,-118.4283921,34.3230272,34.41629500000001
360294000065,361098000881,-73.4847544,-73.384197,40.6316,40.75127430000001
360768000550,360585000297,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000549,360585001549,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360723000511,360585000297,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
363117004171,362475003406,-77.851841,-77.5263461,42.95477099999999,43.18702200000001
363117004171,362475003378,-77.851841,-77.5263461,42.95477099999999,43.18702200000001
360010102162,360009902622,-73.8096515,-73.72984790000001,40.6879011,40.7525072
360768000550,360585000350,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
363117004171,362475003401,-77.851841,-77.5263461,42.95477099999999,43.18702200000001
360585000324,360292004289,-78.9360664,-78.7708411,42.806023,42.99945
62865004455,62865004454,-117.8708347,-117.7631898,33.782259,33.8502577
360768004583,360585001549,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360723000511,360585000350,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
360768000549,360585000297,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
362475003391,361263001034,-77.7419223,-77.5801489,43.1304193,43.289045
363117004171,362475003386,-77.851841,-77.5263461,42.95477099999999,43.18702200000001
362475003391,361263001028,-77.7419223,-77.5801489,43.1304193,43.289045
360768004583,360585000297,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
360768000549,360585000350,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
362904003924,362010001844,-73.8535143,-73.78089700000001,40.896227,40.9745221
360768004583,360585000350,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
63432011765,63432005463,-117.1390094,-117.0713548,32.7350697,32.799109
363180005838,361329001088,-73.4197032,-73.27485270000001,40.7116108,40.8241068
363180004234,361329001088,-73.4197032,-73.27485270000001,40.7116108,40.8241068
363180005838,361329004246,-73.470553,-73.32518900000001,40.7116108,40.8385286
363180004234,361329004246,-73.470553,-73.32518900000001,40.7116108,40.8385286
360768000550,360585000332,-78.9360664,-78.73933960000001,42.806023,42.98645500000001
362475003382,361263001034,-77.7419223,-77.5801489,43.1304193,43.289045
360723000511,360585000332,-78.9360664,-78.69301300000001,42.806023,42.98645500000001
